query,sql_text,plan_json,execution_time,reward
8382.sql,"WITH RankedPosts AS (
    SELECT 
        p.Id AS PostId,
        p.Title,
        p.CreationDate,
        p.ViewCount,
        p.Score,
        p.AnswerCount,
        p.CommentCount,
        u.DisplayName AS OwnerDisplayName,
        ROW_NUMBER() OVER (PARTITION BY pt.Name ORDER BY p.CreationDate DESC) AS rn,
        pt.Name AS PostTypeName,
        COALESCE(ph.Rolls, 0) AS RollbackCount
    FROM 
        Posts p
    JOIN 
        PostTypes pt ON p.PostTypeId = pt.Id
    JOIN 
        Users u ON p.OwnerUserId = u.Id
    LEFT JOIN (
        SELECT 
            PostId, 
            COUNT(*) AS Rolls 
        FROM 
            PostHistory 
        WHERE 
            PostHistoryTypeId IN (7, 9) 
        GROUP BY 
            PostId
    ) ph ON p.Id = ph.PostId
    WHERE 
        p.CreationDate >= cast('2024-10-01 12:34:56' as timestamp) - INTERVAL '1 year'
)
SELECT 
    rp.PostId,
    rp.Title,
    rp.CreationDate,
    rp.ViewCount,
    rp.Score,
    rp.AnswerCount,
    rp.CommentCount,
    rp.OwnerDisplayName,
    rp.PostTypeName,
    rp.RollbackCount
FROM 
    RankedPosts rp
WHERE 
    rp.rn = 1
ORDER BY 
    rp.Score DESC, 
    rp.ViewCount DESC
LIMIT 50;",,6.898,-0.0014751867935495543
28016.sql,"WITH TagStats AS (
    SELECT 
        t.TagName,
        COUNT(p.Id) AS PostCount,
        SUM(CASE WHEN p.PostTypeId = 1 THEN 1 ELSE 0 END) AS QuestionCount,
        SUM(CASE WHEN p.PostTypeId = 2 THEN 1 ELSE 0 END) AS AnswerCount,
        AVG(u.Reputation) AS AverageReputation,
        STRING_AGG(DISTINCT u.DisplayName, ', ') AS TopUsers
    FROM 
        Tags t
    LEFT JOIN 
        Posts p ON p.Tags LIKE '%' || t.TagName || '%'
    LEFT JOIN 
        Users u ON p.OwnerUserId = u.Id
    GROUP BY 
        t.TagName
),
ActivePosts AS (
    SELECT 
        p.Title,
        p.ViewCount,
        p.CreationDate,
        t.TagName,
        ROW_NUMBER() OVER (PARTITION BY t.TagName ORDER BY p.ViewCount DESC) AS Rank
    FROM 
        Posts p
    JOIN 
        Tags t ON p.Tags LIKE '%' || t.TagName || '%'
    WHERE 
        p.LastActivityDate > cast('2024-10-01' as date) - INTERVAL '30 days' 
)
SELECT 
    ts.TagName,
    ts.PostCount,
    ts.QuestionCount,
    ts.AnswerCount,
    ts.AverageReputation,
    ts.TopUsers,
    ap.Title AS TopActivePost,
    ap.ViewCount AS TopPostViews,
    ap.CreationDate AS TopPostCreation
FROM 
    TagStats ts
LEFT JOIN 
    ActivePosts ap ON ts.TagName = ap.TagName AND ap.Rank = 1
ORDER BY 
    ts.PostCount DESC, ts.AverageReputation DESC;",,870.958,-0.1862606174740987
10552.sql,"WITH UserPosts AS (
    SELECT 
        u.Id AS UserId,
        u.DisplayName,
        COUNT(p.Id) AS TotalPosts,
        SUM(CASE WHEN p.PostTypeId = 1 THEN 1 ELSE 0 END) AS TotalQuestions,
        SUM(CASE WHEN p.PostTypeId = 2 THEN 1 ELSE 0 END) AS TotalAnswers,
        SUM(p.ViewCount) AS TotalViews,
        SUM(p.Score) AS TotalScore
    FROM 
        Users u
    LEFT JOIN 
        Posts p ON u.Id = p.OwnerUserId
    GROUP BY 
        u.Id, u.DisplayName
),
PostStats AS (
    SELECT 
        p.Id AS PostId,
        p.Title,
        p.CreationDate,
        COALESCE(p.AcceptedAnswerId, 0) AS AcceptedAnswerId,
        COALESCE(c.Count, 0) AS CommentCount,
        COALESCE(vs.TotalVotes, 0) AS TotalVotes
    FROM 
        Posts p
    LEFT JOIN 
        (SELECT PostId, COUNT(*) AS Count FROM Comments GROUP BY PostId) c ON p.Id = c.PostId
    LEFT JOIN 
        (SELECT PostId, COUNT(*) AS TotalVotes FROM Votes GROUP BY PostId) vs ON p.Id = vs.PostId
)
SELECT 
    up.DisplayName,
    up.TotalPosts,
    up.TotalQuestions,
    up.TotalAnswers,
    up.TotalViews,
    up.TotalScore,
    ps.PostId,
    ps.Title,
    ps.CreationDate,
    ps.AcceptedAnswerId,
    ps.CommentCount,
    ps.TotalVotes
FROM 
    UserPosts up
JOIN 
    PostStats ps ON up.UserId = ps.AcceptedAnswerId
ORDER BY 
    up.TotalScore DESC, up.TotalPosts DESC;",,32.335,-0.006915071755497947
18905.sql,"SELECT p.Id AS PostId, 
       p.Title, 
       p.CreationDate, 
       u.DisplayName AS OwnerDisplayName,
       COUNT(c.Id) AS CommentCount
FROM Posts p
JOIN Users u ON p.OwnerUserId = u.Id
LEFT JOIN Comments c ON p.Id = c.PostId
WHERE p.PostTypeId = 1  
GROUP BY p.Id, p.Title, p.CreationDate, u.DisplayName
ORDER BY p.CreationDate DESC
LIMIT 10;",,8.879,-0.0018988378573393
9411.sql,"WITH UserStatistics AS (
    SELECT 
        U.Id AS UserId,
        U.Reputation,
        COUNT(DISTINCT P.Id) AS PostCount,
        COUNT(DISTINCT CASE WHEN P.PostTypeId = 1 THEN P.Id END) AS QuestionCount,
        COUNT(DISTINCT CASE WHEN P.PostTypeId = 2 THEN P.Id END) AS AnswerCount,
        SUM(CASE WHEN V.VoteTypeId = 2 THEN 1 ELSE 0 END) AS Upvotes,
        SUM(CASE WHEN V.VoteTypeId = 3 THEN 1 ELSE 0 END) AS Downvotes,
        COUNT(DISTINCT B.Id) AS BadgeCount
    FROM Users U
    LEFT JOIN Posts P ON U.Id = P.OwnerUserId
    LEFT JOIN Votes V ON P.Id = V.PostId
    LEFT JOIN Badges B ON U.Id = B.UserId
    GROUP BY U.Id, U.Reputation
),
TopUsers AS (
    SELECT 
        UserId,
        Reputation,
        PostCount,
        QuestionCount,
        AnswerCount,
        Upvotes,
        Downvotes,
        BadgeCount,
        RANK() OVER (ORDER BY Reputation DESC) AS ReputationRank
    FROM UserStatistics
)
SELECT 
    UserId,
    Reputation,
    PostCount,
    QuestionCount,
    AnswerCount,
    Upvotes,
    Downvotes,
    BadgeCount,
    ReputationRank
FROM TopUsers
WHERE ReputationRank <= 10
ORDER BY Reputation DESC, Upvotes DESC;
",,141.191,-0.03019470840360324
2689.sql,"
WITH RankedPosts AS (
    SELECT p.Id, p.Title, p.CreationDate, p.ViewCount,
           ROW_NUMBER() OVER (PARTITION BY p.OwnerUserId ORDER BY p.CreationDate DESC) AS rn,
           COUNT(c.Id) AS CommentCount,
           SUM(CASE WHEN v.VoteTypeId = 2 THEN 1 ELSE 0 END) AS UpVotes,
           SUM(CASE WHEN v.VoteTypeId = 3 THEN 1 ELSE 0 END) AS DownVotes
    FROM Posts p
    LEFT JOIN Comments c ON c.PostId = p.Id
    LEFT JOIN Votes v ON v.PostId = p.Id
    WHERE p.CreationDate >= (DATE '2024-10-01' - INTERVAL '1 year')
    GROUP BY p.Id, p.Title, p.CreationDate, p.ViewCount, p.OwnerUserId
),
FilteredPosts AS (
    SELECT rp.Id, rp.Title, rp.CreationDate, rp.ViewCount,
           rp.CommentCount, rp.UpVotes, rp.DownVotes
    FROM RankedPosts rp
    WHERE rp.rn = 1
      AND rp.ViewCount > 100
      AND (rp.UpVotes - rp.DownVotes) > 10
),
UserBadges AS (
    SELECT u.Id AS UserId, COUNT(b.Id) AS BadgeCount
    FROM Users u
    LEFT JOIN Badges b ON b.UserId = u.Id
    GROUP BY u.Id
)
SELECT fp.Title, fp.ViewCount, fp.CommentCount, ub.BadgeCount,
       CASE 
           WHEN ub.BadgeCount IS NULL THEN 'No Badges'
           WHEN ub.BadgeCount >= 10 THEN 'Veteran'
           ELSE 'Newbie'
       END AS UserStatus
FROM FilteredPosts fp
LEFT JOIN Users u ON u.Id = (SELECT OwnerUserId FROM Posts WHERE Id = fp.Id)
LEFT JOIN UserBadges ub ON ub.UserId = u.Id
ORDER BY fp.ViewCount DESC
LIMIT 50;
",,14.144,-0.003024795884019266
9894.sql,"WITH UserPostStats AS (
    SELECT 
        u.Id AS UserId,
        u.DisplayName,
        COUNT(p.Id) AS TotalPosts,
        SUM(CASE WHEN p.PostTypeId = 1 THEN 1 ELSE 0 END) AS TotalQuestions,
        SUM(CASE WHEN p.PostTypeId = 2 THEN 1 ELSE 0 END) AS TotalAnswers,
        SUM(p.Score) AS TotalScore,
        SUM(p.ViewCount) AS TotalViews,
        MAX(p.CreationDate) AS LastPostDate,
        DENSE_RANK() OVER (ORDER BY SUM(p.Score) DESC) AS ScoreRank
    FROM Users u
    LEFT JOIN Posts p ON u.Id = p.OwnerUserId
    WHERE u.Reputation > 100
    GROUP BY u.Id, u.DisplayName
),
TopUsers AS (
    SELECT 
        UserId,
        DisplayName,
        TotalPosts,
        TotalQuestions,
        TotalAnswers,
        TotalScore,
        TotalViews,
        LastPostDate,
        ScoreRank
    FROM UserPostStats
    WHERE ScoreRank <= 10
),
RecentPostHistory AS (
    SELECT 
        ph.PostId,
        ph.CreationDate,
        ph.UserDisplayName,
        ph.Comment,
        ph.Text,
        ph.PostHistoryTypeId,
        p.Title,
        ROW_NUMBER() OVER (PARTITION BY ph.PostId ORDER BY ph.CreationDate DESC) AS rn
    FROM PostHistory ph
    JOIN Posts p ON ph.PostId = p.Id
    WHERE ph.CreationDate > cast('2024-10-01 12:34:56' as timestamp) - INTERVAL '30 days'
)
SELECT 
    tu.DisplayName,
    tu.TotalPosts,
    tu.TotalQuestions,
    tu.TotalAnswers,
    tu.TotalScore,
    tu.TotalViews,
    tu.LastPostDate,
    rph.Title AS PostTitle,
    rph.UserDisplayName AS EditorName,
    rph.Comment AS EditComment,
    rph.Text AS NewValue,
    rph.PostHistoryTypeId
FROM TopUsers tu
JOIN RecentPostHistory rph ON rph.PostId IN (
    SELECT p.Id FROM Posts p WHERE p.OwnerUserId = tu.UserId
) AND rph.rn = 1
ORDER BY tu.ScoreRank;",,313.815,-0.06711158939080217
1203.sql,"WITH RankedPosts AS (
    SELECT 
        p.Id AS PostId,
        p.Title,
        p.CreationDate,
        p.Score,
        p.OwnerUserId,
        ROW_NUMBER() OVER (PARTITION BY p.OwnerUserId ORDER BY p.Score DESC) AS ScoreRank,
        COUNT(c.Id) AS CommentCount,
        SUM(CASE WHEN v.VoteTypeId = 2 THEN 1 ELSE 0 END) AS UpVotes,
        SUM(CASE WHEN v.VoteTypeId = 3 THEN 1 ELSE 0 END) AS DownVotes
    FROM 
        Posts p
    LEFT JOIN 
        Comments c ON p.Id = c.PostId
    LEFT JOIN 
        Votes v ON p.Id = v.PostId
    WHERE 
        p.CreationDate >= cast('2024-10-01 12:34:56' as timestamp) - INTERVAL '1 year'
    GROUP BY 
        p.Id, p.Title, p.CreationDate, p.Score, p.OwnerUserId
),
UserStats AS (
    SELECT 
        u.Id AS UserId,
        u.DisplayName,
        SUM(p.Score) AS TotalScore,
        COUNT(DISTINCT p.Id) AS TotalPosts,
        COUNT(b.Id) FILTER (WHERE b.Class = 1) AS GoldBadges,
        COUNT(b.Id) FILTER (WHERE b.Class = 2) AS SilverBadges,
        COUNT(b.Id) FILTER (WHERE b.Class = 3) AS BronzeBadges
    FROM 
        Users u
    LEFT JOIN 
        Posts p ON u.Id = p.OwnerUserId
    LEFT JOIN 
        Badges b ON u.Id = b.UserId
    GROUP BY 
        u.Id, u.DisplayName
)
SELECT 
    us.UserId,
    us.DisplayName,
    us.TotalScore,
    us.TotalPosts,
    us.GoldBadges,
    us.SilverBadges,
    us.BronzeBadges,
    rp.Title AS PopularPostTitle,
    rp.CreationDate AS PopularPostDate,
    rp.Score AS PopularPostScore,
    rp.CommentCount AS PopularPostCommentCount,
    rp.UpVotes AS PopularPostUpVotes,
    rp.DownVotes AS PopularPostDownVotes
FROM 
    UserStats us
LEFT JOIN 
    RankedPosts rp ON us.UserId = rp.OwnerUserId AND rp.ScoreRank = 1
WHERE 
    us.TotalPosts > 10
ORDER BY 
    us.TotalScore DESC, us.DisplayName;",,91.275,-0.019519813653411943
7998.sql,"WITH UserActivity AS (
    SELECT 
        u.Id AS UserId,
        u.DisplayName,
        u.Reputation,
        COUNT(DISTINCT p.Id) AS PostCount,
        COUNT(DISTINCT c.Id) AS CommentCount,
        COUNT(DISTINCT b.Id) AS BadgeCount,
        SUM(CASE WHEN v.VoteTypeId = 2 THEN 1 ELSE 0 END) AS UpVotes,
        SUM(CASE WHEN v.VoteTypeId = 3 THEN 1 ELSE 0 END) AS DownVotes
    FROM 
        Users u
    LEFT JOIN 
        Posts p ON u.Id = p.OwnerUserId
    LEFT JOIN 
        Comments c ON p.Id = c.PostId
    LEFT JOIN 
        Badges b ON u.Id = b.UserId
    LEFT JOIN 
        Votes v ON p.Id = v.PostId AND v.UserId = u.Id
    GROUP BY 
        u.Id, u.DisplayName, u.Reputation
), UserPosts AS (
    SELECT 
        ua.UserId,
        ua.DisplayName,
        ua.Reputation,
        COUNT(p.Id) AS TotalPosts,
        AVG(p.Score) AS AvgScore,
        SUM(p.ViewCount) AS TotalViews,
        MAX(p.CreationDate) AS LastPostDate
    FROM 
        UserActivity ua
    JOIN 
        Posts p ON ua.UserId = p.OwnerUserId
    GROUP BY 
        ua.UserId, ua.DisplayName, ua.Reputation
)
SELECT 
    up.UserId,
    up.DisplayName,
    up.Reputation,
    up.TotalPosts,
    up.AvgScore,
    up.TotalViews,
    up.LastPostDate,
    COALESCE(ua.PostCount, 0) AS UniquePosts,
    COALESCE(ua.CommentCount, 0) AS CommentsMade,
    COALESCE(ua.BadgeCount, 0) AS Badges,
    ua.UpVotes,
    ua.DownVotes
FROM 
    UserPosts up
LEFT JOIN 
    UserActivity ua ON up.UserId = ua.UserId
ORDER BY 
    up.Reputation DESC, 
    up.TotalPosts DESC 
LIMIT 100;
",,155.331,-0.03321864885892227
2465.sql,"
WITH RankedPosts AS (
    SELECT 
        p.Id,
        p.Title,
        p.CreationDate,
        p.Score,
        p.ViewCount,
        p.OwnerUserId,
        ROW_NUMBER() OVER (PARTITION BY p.OwnerUserId ORDER BY p.CreationDate DESC) AS rn
    FROM 
        Posts p
    WHERE 
        p.CreationDate >= TIMESTAMP '2024-10-01 12:34:56' - INTERVAL '1 year'
),
UserReputation AS (
    SELECT 
        u.Id AS UserId,
        u.DisplayName,
        SUM(b.Class) AS TotalBadges,
        AVG(u.Reputation) AS AvgReputation
    FROM 
        Users u
    LEFT JOIN 
        Badges b ON u.Id = b.UserId
    GROUP BY 
        u.Id, u.DisplayName
),
ClosedPosts AS (
    SELECT 
        p.Id AS PostId,
        MAX(CASE WHEN ph.PostHistoryTypeId = 10 THEN ph.CreationDate END) AS ClosedDate
    FROM 
        Posts p
    LEFT JOIN 
        PostHistory ph ON p.Id = ph.PostId
    GROUP BY 
        p.Id
)
SELECT 
    rp.Title,
    rp.CreationDate,
    rp.Score,
    rp.ViewCount,
    u.DisplayName,
    u.TotalBadges,
    u.AvgReputation,
    cp.ClosedDate
FROM 
    RankedPosts rp
JOIN 
    UserReputation u ON rp.OwnerUserId = u.UserId
LEFT JOIN 
    ClosedPosts cp ON rp.Id = cp.PostId
WHERE 
    rp.rn = 1
    AND (u.AvgReputation > 100 OR u.TotalBadges > 2)
    AND (cp.ClosedDate IS NULL OR cp.ClosedDate < TIMESTAMP '2024-10-01 12:34:56' - INTERVAL '30 days')
ORDER BY 
    rp.Score DESC, rp.ViewCount DESC
LIMIT 100;
",,16.723,-0.0035763335384936495
6296.sql,"
WITH RankedPosts AS (
    SELECT 
        p.Id AS PostId,
        p.Title,
        p.Score,
        p.ViewCount,
        U.DisplayName AS OwnerDisplayName,
        RANK() OVER (PARTITION BY p.PostTypeId ORDER BY p.Score DESC, p.ViewCount DESC) AS RankScore,
        ROW_NUMBER() OVER (PARTITION BY p.PostTypeId ORDER BY p.CreationDate DESC) AS RecentPostRank
    FROM 
        Posts p
    JOIN 
        Users U ON p.OwnerUserId = U.Id
    WHERE 
        p.CreationDate >= ('2024-10-01 12:34:56'::timestamp - INTERVAL '1 year')
),
PostCommentStats AS (
    SELECT 
        c.PostId,
        COUNT(c.Id) AS CommentCount,
        AVG(c.Score) AS AverageCommentScore
    FROM 
        Comments c
    GROUP BY 
        c.PostId
),
PostBadgeCount AS (
    SELECT 
        b.UserId,
        COUNT(b.Id) AS BadgeCount
    FROM 
        Badges b
    GROUP BY 
        b.UserId
),
FinalResults AS (
    SELECT 
        rp.PostId,
        rp.Title,
        rp.Score,
        rp.ViewCount,
        rp.OwnerDisplayName,
        pcs.CommentCount,
        pcs.AverageCommentScore,
        pb.BadgeCount,
        CASE 
            WHEN rp.RankScore <= 5 THEN 'Top 5'
            WHEN rp.RankScore <= 10 THEN 'Top 10'
            ELSE 'Others'
        END AS RankCategory,
        rp.RecentPostRank  -- added to SELECT since it's used in the final ORDER BY
    FROM 
        RankedPosts rp
    LEFT JOIN 
        PostCommentStats pcs ON rp.PostId = pcs.PostId
    LEFT JOIN 
        PostBadgeCount pb ON rp.OwnerDisplayName IN (SELECT U.DisplayName FROM Users U WHERE U.Id = pb.UserId)  -- modified join condition
    WHERE 
        rp.RankScore <= 10
)
SELECT 
    *,
    (Score + ViewCount + COALESCE(CommentCount, 0) + COALESCE(AverageCommentScore, 0) + COALESCE(BadgeCount, 0)) AS EngagementScore
FROM 
    FinalResults
ORDER BY 
    EngagementScore DESC, RecentPostRank ASC;
",,31.865,-0.006814558883220723
23647.sql,"
WITH RankedPosts AS (
    SELECT 
        p.Id AS PostId,
        p.Title,
        p.ViewCount,
        p.Score,
        ROW_NUMBER() OVER (PARTITION BY p.PostTypeId ORDER BY p.Score DESC, p.CreationDate ASC) AS Rank
    FROM 
        Posts p
    WHERE 
        p.CreationDate >= CURRENT_DATE - INTERVAL '2 years'
),
UserBadges AS (
    SELECT 
        u.Id AS UserId,
        COUNT(b.Id) AS BadgeCount,
        STRING_AGG(b.Name, ', ') AS BadgeNames
    FROM 
        Users u
    LEFT JOIN 
        Badges b ON u.Id = b.UserId
    GROUP BY 
        u.Id
),
CloseReasonDetails AS (
    SELECT 
        ph.PostId,
        STRING_AGG(cr.Name, ', ') AS CloseReasons
    FROM 
        PostHistory ph
    JOIN 
        CloseReasonTypes cr ON CAST(ph.Comment AS INT) = cr.Id
    WHERE 
        ph.PostHistoryTypeId IN (10, 11) 
    GROUP BY 
        ph.PostId
),
UserPosts AS (
    SELECT 
        p.OwnerUserId AS UserId,
        COUNT(p.Id) AS TotalPosts,
        SUM(CASE WHEN p.Score < 0 THEN 1 ELSE 0 END) AS NegativePosts
    FROM 
        Posts p
    GROUP BY 
        p.OwnerUserId
)
SELECT 
    up.UserId,
    u.DisplayName,
    up.TotalPosts,
    up.NegativePosts,
    ub.BadgeCount,
    ub.BadgeNames,
    rp.PostId,
    rp.Title,
    rp.ViewCount,
    COALESCE(cr.CloseReasons, 'No close reasons') AS CloseReasons
FROM 
    UserPosts up
JOIN 
    Users u ON up.UserId = u.Id
LEFT JOIN 
    UserBadges ub ON u.Id = ub.UserId
LEFT JOIN 
    RankedPosts rp ON rp.Rank = 1 AND rp.PostId IN (SELECT PostId FROM CloseReasonDetails)
LEFT JOIN 
    CloseReasonDetails cr ON rp.PostId = cr.PostId
WHERE 
    up.TotalPosts > 0
ORDER BY 
    up.TotalPosts DESC, ub.BadgeCount DESC;
",,35.359,-0.007561775852873107
9599.sql,"
WITH Rankings AS (
    SELECT 
        p.Id AS PostId,
        p.Title,
        u.DisplayName AS Creator,
        COUNT(DISTINCT c.Id) AS CommentCount,
        COUNT(DISTINCT a.Id) AS AnswerCount,
        SUM(CASE WHEN v.VoteTypeId = 2 THEN 1 ELSE 0 END) AS UpVotes,
        SUM(CASE WHEN v.VoteTypeId = 3 THEN 1 ELSE 0 END) AS DownVotes,
        COALESCE(p.ViewCount, 0) AS ViewCount,
        ROW_NUMBER() OVER (ORDER BY COUNT(DISTINCT v.Id) DESC, p.CreationDate DESC) AS Rank
    FROM 
        Posts p
    LEFT JOIN 
        Users u ON p.OwnerUserId = u.Id
    LEFT JOIN 
        Comments c ON p.Id = c.PostId
    LEFT JOIN 
        Votes v ON p.Id = v.PostId
    LEFT JOIN 
        Posts a ON p.Id = a.ParentId
    WHERE 
        p.PostTypeId = 1 AND 
        p.CreationDate >= (CAST('2024-10-01 12:34:56' AS TIMESTAMP) - INTERVAL '30 days')
    GROUP BY 
        p.Id, p.Title, u.DisplayName, p.CreationDate, p.ViewCount
), RankedPosts AS (
    SELECT 
        PostId,
        Title,
        Creator,
        CommentCount,
        AnswerCount,
        UpVotes,
        DownVotes,
        ViewCount,
        Rank
    FROM 
        Rankings
    WHERE 
        Rank <= 10
)
SELECT 
    rp.*,
    (UpVotes - DownVotes) AS NetVotes,
    CASE 
        WHEN AnswerCount >= 5 THEN 'Popular'
        ELSE 'Less Popular'
    END AS PopularityStatus
FROM 
    RankedPosts rp
ORDER BY 
    Rank;
",,9.148,-0.0019563654374298817
16740.sql,"SELECT 
    p.Id AS PostId, 
    p.Title, 
    u.DisplayName AS OwnerDisplayName, 
    p.CreationDate, 
    p.Score, 
    p.ViewCount, 
    p.AnswerCount 
FROM 
    Posts p 
JOIN 
    Users u ON p.OwnerUserId = u.Id 
WHERE 
    p.PostTypeId = 1 
ORDER BY 
    p.CreationDate DESC 
LIMIT 10;
",,5.061,-0.0010823311629681494
3356.sql,"WITH RankedPosts AS (
    SELECT 
        p.Id,
        p.Title,
        p.CreationDate,
        p.OwnerUserId,
        p.Score,
        COALESCE(SUM(CASE WHEN v.VoteTypeId = 2 THEN 1 ELSE 0 END), 0) AS TotalUpVotes,
        COALESCE(SUM(CASE WHEN v.VoteTypeId = 3 THEN 1 ELSE 0 END), 0) AS TotalDownVotes,
        ROW_NUMBER() OVER (PARTITION BY p.OwnerUserId ORDER BY p.Score DESC) AS PostRank
    FROM 
        Posts p
    LEFT JOIN 
        Votes v ON p.Id = v.PostId
    GROUP BY 
        p.Id, p.Title, p.CreationDate, p.OwnerUserId, p.Score
),
UserStats AS (
    SELECT 
        u.Id AS UserId,
        u.DisplayName,
        SUM(rp.TotalUpVotes) AS UserTotalUpVotes,
        COUNT(rp.Id) AS UserPostCount
    FROM 
        Users u
    LEFT JOIN 
        RankedPosts rp ON u.Id = rp.OwnerUserId
    GROUP BY 
        u.Id, u.DisplayName
),
TopPosts AS (
    SELECT 
        rp.Title,
        rp.Score,
        rp.CreationDate,
        rp.OwnerUserId,
        rp.TotalUpVotes,
        rp.TotalDownVotes,
        u.DisplayName,
        CASE 
            WHEN rp.Score > 100 THEN 'High Score'
            WHEN rp.Score BETWEEN 50 AND 100 THEN 'Medium Score'
            ELSE 'Low Score'
        END AS ScoreCategory
    FROM 
        RankedPosts rp
    JOIN 
        Users u ON rp.OwnerUserId = u.Id
    WHERE 
        rp.PostRank <= 5
)
SELECT 
    tp.Title,
    tp.CreationDate,
    tp.DisplayName,
    tp.TotalUpVotes,
    tp.TotalDownVotes,
    tp.ScoreCategory,
    us.UserTotalUpVotes,
    us.UserPostCount
FROM 
    TopPosts tp
FULL OUTER JOIN 
    UserStats us ON tp.OwnerUserId = us.UserId
WHERE 
    (tp.Score > 0 OR us.UserTotalUpVotes > 0)
    AND (tp.CreationDate >= cast('2024-10-01 12:34:56' as timestamp) - INTERVAL '30 days' OR us.UserPostCount > 5)
ORDER BY 
    tp.TotalUpVotes DESC NULLS LAST, 
    us.UserTotalUpVotes DESC NULLS LAST;",,31.344,-0.006703139295015545
